StudentID,English_Language,Mathematics,Biology,Chemistry,Physics,Economics,Government,Literature,Geography,Computer_Studies,Technical_Drawing,Further_Mathematics,Agricultural_Science,Study_Habits,Analytical_Thinking,Creative_Thinking,Communication_Skills,Practical_Skills,Science_Club,Debate_Club,Learning_Style,Gender,Career_Path
STU1340,53,84,71,71,87,70,55,65,75,91,73,77,64,5,10,10,3,4,1,1,Logical-Mathematical,Male,Computer_Science
STU1341,85,81,77,82,83,62,68,71,52,37,70,48,57,9,7,7,8,7,1,0,Naturalistic,Female,Medicine
STU1342,89,71,59,83,55,40,62,88,49,83,49,51,80,9,4,10,7,4,0,0,Verbal-Linguistic,Female,Arts_Humanities
STU1343,49,100,95,96,94,77,54,55,91,59,63,92,90,4,9,4,6,5,0,0,Naturalistic,Male,Natural_Sciences
STU1344,88,40,74,74,69,66,100,95,74,66,59,37,84,10,9,7,10,3,0,1,Verbal-Linguistic,Female,Law
STU1345,75,55,60,67,60,66,88,75,60,62,55,68,68,8,10,5,7,8,1,1,Verbal-Linguistic,Male,Law
STU1346,75,86,66,56,75,84,70,78,59,61,46,61,63,6,8,4,7,7,1,0,Interpersonal,Female,Business
STU1347,69,85,54,61,68,95,77,52,89,71,57,40,68,4,4,4,9,7,0,0,Interpersonal,Male,Business
STU1348,67,66,60,62,49,100,56,50,63,70,40,37,63,8,4,5,9,4,0,0,Visual-Spatial,Female,Business
STU1349,56,68,58,71,76,56,96,69,65,73,89,68,83,7,6,5,4,10,0,0,Bodily-Kinesthetic,Female,Technical_Vocational
STU1350,75,90,48,72,80,54,59,59,39,95,58,90,71,7,7,10,7,3,0,1,Logical-Mathematical,Male,Computer_Science
STU1351,59,95,84,87,83,49,65,62,90,88,67,70,84,3,10,4,6,4,1,1,Naturalistic,Female,Natural_Sciences
STU1352,77,61,64,63,63,83,78,74,92,77,44,49,64,3,7,6,8,5,0,1,Intrapersonal,Female,Social_Sciences
STU1353,76,76,68,70,71,85,83,48,47,67,53,32,56,7,5,6,7,3,0,0,Verbal-Linguistic,Female,Business
STU1354,83,69,56,68,48,56,85,88,50,77,66,68,73,8,7,3,9,5,0,1,Verbal-Linguistic,Female,Law
STU1355,85,67,50,30,75,44,70,72,90,87,53,53,77,5,7,8,7,6,0,0,Visual-Spatial,Male,Arts_Humanities
STU1356,66,100,98,87,91,68,76,74,83,42,67,76,90,9,10,8,6,6,0,0,Naturalistic,Male,Natural_Sciences
STU1357,37,78,74,84,79,85,61,35,63,92,91,56,92,9,7,8,3,10,0,0,Bodily-Kinesthetic,Male,Technical_Vocational
STU1358,79,89,53,47,81,85,79,54,68,57,44,56,67,4,8,7,8,5,0,0,Verbal-Linguistic,Female,Business
STU1359,94,70,92,82,86,75,90,67,68,62,47,75,73,7,6,3,6,10,1,0,Naturalistic,Female,Medicine
STU1360,82,64,57,67,66,89,74,72,84,60,71,37,72,4,6,5,10,4,0,1,Intrapersonal,Female,Social_Sciences
STU1361,71,66,78,68,73,81,59,61,81,72,89,57,69,8,8,3,7,9,1,0,Naturalistic,Male,Technical_Vocational
STU1362,61,84,81,88,72,47,74,51,79,96,92,89,78,8,7,5,5,8,1,1,Visual-Spatial,Female,Engineering
STU1363,82,53,77,58,54,66,67,79,74,79,65,52,68,9,8,6,8,4,0,0,Verbal-Linguistic,Female,Education
STU1364,93,70,79,89,61,76,80,82,69,60,71,40,74,3,3,3,7,6,0,1,Verbal-Linguistic,Male,Education
STU1365,83,70,83,72,28,78,88,81,56,47,42,89,64,10,9,3,8,3,0,1,Verbal-Linguistic,Female,Law
STU1366,74,73,100,93,90,80,80,61,61,92,87,81,72,10,7,3,4,9,0,0,Visual-Spatial,Female,Engineering
STU1367,78,62,80,53,53,87,84,95,66,90,48,32,77,7,3,4,7,3,0,1,Verbal-Linguistic,Female,Education
STU1368,59,65,78,54,90,64,47,63,77,78,99,68,68,7,4,8,5,8,1,0,Intrapersonal,Male,Technical_Vocational
STU1369,64,76,74,88,84,78,76,50,79,98,81,65,72,10,10,8,7,9,1,0,Visual-Spatial,Male,Engineering
STU1370,69,82,90,91,77,48,36,56,75,74,71,56,50,9,4,4,4,9,1,0,Naturalistic,Male,Medicine
STU1371,82,78,26,65,62,70,70,49,73,75,86,79,80,4,3,6,5,7,0,0,Intrapersonal,Male,Technical_Vocational
STU1372,51,87,75,95,94,57,48,64,70,99,77,81,78,10,7,8,3,7,1,0,Visual-Spatial,Male,Engineering
STU1373,57,92,79,80,88,74,60,51,90,64,60,87,90,9,9,3,8,6,1,0,Naturalistic,Female,Natural_Sciences
STU1374,82,52,55,65,58,60,68,89,80,76,44,62,68,9,6,8,4,4,1,1,Visual-Spatial,Female,Arts_Humanities
STU1375,87,74,96,89,85,71,53,61,77,69,54,87,47,10,6,8,8,10,1,1,Naturalistic,Female,Medicine
STU1376,62,96,97,92,81,58,59,57,84,75,56,66,84,7,9,7,8,7,1,0,Naturalistic,Female,Natural_Sciences
STU1377,83,77,83,46,45,41,59,80,77,60,53,59,41,6,3,10,7,8,0,1,Verbal-Linguistic,Male,Arts_Humanities
STU1378,89,75,60,63,50,69,63,90,64,65,58,36,52,9,4,10,4,8,0,1,Verbal-Linguistic,Male,Arts_Humanities
STU1379,77,77,53,55,80,86,76,67,66,84,44,67,64,4,7,3,10,8,0,0,Interpersonal,Female,Business
STU1380,75,83,76,81,57,86,96,68,85,66,60,53,81,4,3,3,8,4,0,1,Intrapersonal,Female,Social_Sciences
STU1381,96,85,75,78,100,71,65,53,55,93,80,98,61,9,8,8,4,10,1,0,Visual-Spatial,Female,Engineering
STU1382,72,76,60,85,52,86,69,50,80,69,31,71,56,8,8,6,7,4,0,0,Interpersonal,Female,Business
STU1383,59,79,65,65,59,61,82,67,68,70,82,67,74,9,5,3,3,9,0,0,Visual-Spatial,Female,Technical_Vocational
STU1384,61,71,100,77,49,64,70,49,70,68,59,75,59,7,8,8,3,9,1,0,Naturalistic,Male,Medicine
STU1385,80,73,80,75,60,76,74,75,76,62,43,57,69,9,6,5,9,3,0,0,Verbal-Linguistic,Female,Education
STU1386,79,91,85,50,57,87,73,58,75,60,62,61,59,9,7,3,9,5,0,0,Interpersonal,Male,Business
STU1387,88,59,56,80,60,74,86,84,47,58,78,51,63,7,8,7,8,6,0,0,Verbal-Linguistic,Female,Law
STU1388,74,79,57,83,94,68,60,50,53,87,73,66,64,10,8,8,4,7,0,0,Visual-Spatial,Female,Engineering
STU1389,57,91,46,100,84,51,83,70,85,82,97,73,90,7,3,3,3,10,0,0,Bodily-Kinesthetic,Female,Technical_Vocational
STU1390,82,74,52,68,61,72,61,90,74,63,83,64,71,7,6,7,8,7,0,1,Intrapersonal,Male,Arts_Humanities
STU1391,93,75,90,92,64,67,73,67,54,83,62,63,66,9,5,5,5,7,1,0,Naturalistic,Male,Medicine
STU1392,47,95,64,52,83,49,62,68,70,93,83,87,59,9,9,7,7,4,0,0,Verbal-Linguistic,Female,Computer_Science
STU1393,40,91,57,89,90,81,66,49,78,78,83,91,75,7,8,3,6,7,0,0,Visual-Spatial,Male,Engineering
STU1394,81,80,65,37,63,62,57,76,66,53,60,30,48,5,3,9,5,8,0,1,Logical-Mathematical,Female,Arts_Humanities
STU1395,66,80,75,46,51,87,68,61,63,84,47,55,56,9,5,8,10,6,0,0,Interpersonal,Female,Business
STU1396,69,97,87,89,78,77,65,56,99,73,82,83,76,3,10,7,6,6,1,0,Naturalistic,Male,Natural_Sciences
STU1397,69,82,85,80,69,72,79,52,55,83,62,65,45,4,8,7,9,8,0,0,Interpersonal,Male,Business
STU1398,63,97,85,92,76,62,45,52,56,59,72,73,53,9,3,5,8,8,0,0,Naturalistic,Female,Medicine
STU1399,76,46,72,73,53,89,92,67,86,88,66,38,67,4,7,4,7,7,0,1,Intrapersonal,Male,Social_Sciences
STU1400,88,56,80,43,61,86,65,91,77,74,53,59,83,5,4,4,9,8,0,0,Interpersonal,Female,Education
STU1401,74,94,69,94,87,72,67,65,72,90,89,79,33,8,7,5,8,10,0,0,Visual-Spatial,Male,Engineering
STU1402,83,89,72,84,90,63,54,68,48,94,85,78,47,8,9,4,5,8,1,0,Naturalistic,Male,Engineering
STU1403,59,93,60,61,91,57,74,72,57,96,70,95,66,9,7,8,6,4,1,0,Verbal-Linguistic,Female,Computer_Science
STU1404,98,60,74,73,46,86,85,100,67,56,58,54,67,7,10,7,9,7,0,0,Visual-Spatial,Female,Law
STU1405,82,83,82,69,62,72,93,87,75,76,66,61,79,6,3,7,9,3,1,0,Verbal-Linguistic,Female,Education
STU1406,67,96,61,77,55,73,53,78,69,52,65,50,91,3,6,7,4,8,0,0,Verbal-Linguistic,Female,Arts_Humanities
STU1407,46,85,97,83,82,72,50,91,83,72,63,91,60,6,9,4,3,4,0,0,Naturalistic,Female,Natural_Sciences
STU1408,45,95,81,93,91,47,64,83,83,71,63,76,82,5,9,3,3,6,1,0,Interpersonal,Male,Natural_Sciences
STU1409,89,65,72,80,70,83,92,89,89,79,59,86,63,4,4,6,10,6,1,0,Intrapersonal,Female,Social_Sciences
STU1410,54,91,90,90,92,29,74,63,77,59,70,87,83,7,8,6,5,3,1,0,Naturalistic,Male,Natural_Sciences
STU1411,58,90,76,86,90,90,67,50,65,89,91,84,76,8,7,3,4,9,1,0,Visual-Spatial,Male,Engineering
STU1412,62,99,55,61,83,58,78,39,48,86,64,85,57,9,7,9,3,7,1,0,Logical-Mathematical,Female,Computer_Science
STU1413,81,77,94,100,79,58,68,71,65,66,39,71,76,10,4,4,6,8,1,1,Naturalistic,Male,Medicine
STU1414,60,75,71,68,92,73,66,54,54,94,74,90,60,9,10,9,7,6,0,0,Intrapersonal,Male,Computer_Science
STU1415,71,97,72,69,45,70,36,87,71,53,60,49,37,6,7,10,3,5,1,1,Bodily-Kinesthetic,Female,Arts_Humanities
STU1416,60,72,65,57,66,46,52,65,67,78,81,65,76,5,5,3,4,9,0,0,Logical-Mathematical,Male,Technical_Vocational
STU1417,55,92,78,75,78,65,77,95,44,88,71,77,71,6,10,8,5,3,0,0,Logical-Mathematical,Female,Computer_Science
STU1418,53,82,83,75,91,70,53,65,72,88,89,94,70,8,8,3,7,10,0,0,Visual-Spatial,Female,Engineering
STU1419,84,74,60,45,74,54,61,86,64,76,47,53,58,8,5,8,7,8,1,0,Verbal-Linguistic,Female,Arts_Humanities
STU1420,65,77,77,77,68,74,60,67,76,69,88,68,92,5,5,7,5,10,1,0,Bodily-Kinesthetic,Female,Technical_Vocational
STU1421,77,75,83,84,83,49,52,51,77,56,64,75,49,8,4,4,7,8,1,0,Naturalistic,Female,Medicine
STU1422,77,59,41,79,65,72,57,90,67,57,39,54,76,9,7,10,5,5,0,1,Verbal-Linguistic,Male,Arts_Humanities
STU1423,47,83,48,53,98,47,64,65,68,95,86,89,59,6,9,8,4,7,1,1,Logical-Mathematical,Female,Computer_Science
STU1424,58,86,75,83,82,59,50,40,73,93,85,91,59,8,9,7,3,7,1,0,Visual-Spatial,Male,Engineering
STU1425,86,76,77,87,64,45,60,63,70,94,88,55,77,9,3,4,3,8,0,0,Bodily-Kinesthetic,Male,Technical_Vocational
STU1426,53,71,72,77,76,74,56,58,66,83,77,53,79,7,6,8,6,8,0,0,Bodily-Kinesthetic,Male,Technical_Vocational
STU1427,62,80,74,52,84,80,66,58,81,99,61,87,77,3,10,10,3,4,0,0,Logical-Mathematical,Male,Computer_Science
STU1428,50,66,96,74,89,85,75,53,57,87,76,75,73,3,5,4,4,7,0,0,Bodily-Kinesthetic,Male,Technical_Vocational
STU1429,75,71,82,66,73,66,89,89,84,86,69,45,66,3,8,5,9,7,0,1,Naturalistic,Female,Education
STU1430,83,96,91,88,87,55,66,47,88,54,51,78,92,3,9,7,5,7,0,0,Naturalistic,Male,Natural_Sciences
STU1431,76,82,63,65,62,77,52,90,57,81,59,6,54,7,4,7,8,8,0,1,Verbal-Linguistic,Male,Arts_Humanities
STU1432,84,55,84,84,79,65,81,83,50,85,50,47,72,8,4,10,4,5,1,1,Verbal-Linguistic,Male,Arts_Humanities
STU1433,88,72,49,64,38,57,69,85,82,55,49,54,73,5,7,10,4,4,0,1,Verbal-Linguistic,Male,Arts_Humanities
STU1434,90,73,68,88,67,76,74,92,70,45,49,63,62,4,5,4,8,3,1,0,Verbal-Linguistic,Female,Education
STU1435,78,87,76,72,81,65,60,65,65,94,93,85,71,10,8,4,4,9,1,0,Visual-Spatial,Female,Engineering
STU1436,78,76,55,65,81,79,56,56,78,96,69,83,50,8,10,9,3,5,0,0,Logical-Mathematical,Male,Computer_Science
STU1437,73,86,83,92,59,52,73,86,68,69,73,81,81,9,7,5,6,8,1,1,Naturalistic,Male,Medicine
STU1438,80,90,80,64,60,71,86,80,98,78,46,7,77,4,4,7,10,4,1,0,Verbal-Linguistic,Male,Education
STU1439,68,79,72,94,87,62,68,57,62,92,97,82,57,9,9,8,3,9,1,0,Visual-Spatial,Male,Engineering
STU1440,80,70,67,66,47,80,83,80,82,82,48,68,63,5,3,6,7,4,0,0,Verbal-Linguistic,Female,Education
STU1441,43,84,53,73,68,62,64,60,79,69,95,75,84,8,3,8,8,7,0,0,Bodily-Kinesthetic,Male,Technical_Vocational
STU1442,51,93,88,87,95,75,93,58,77,87,67,88,59,7,9,7,5,5,1,1,Logical-Mathematical,Male,Computer_Science
STU1443,91,49,75,89,85,85,78,90,67,78,63,48,86,3,3,5,9,5,1,0,Naturalistic,Female,Education
STU1444,85,78,48,65,58,70,41,80,67,56,35,39,50,7,5,10,5,3,0,1,Verbal-Linguistic,Female,Arts_Humanities
STU1445,46,91,91,92,95,72,75,77,72,67,54,100,82,8,7,5,8,6,1,1,Naturalistic,Female,Natural_Sciences
STU1446,74,84,62,97,86,42,60,66,51,84,92,84,70,8,8,3,6,7,1,0,Visual-Spatial,Male,Engineering
STU1447,74,54,75,75,50,95,72,72,75,80,60,37,70,5,4,7,10,3,1,0,Verbal-Linguistic,Female,Education
STU1448,74,88,84,85,81,47,68,58,93,66,62,86,85,8,8,3,3,6,1,0,Naturalistic,Male,Natural_Sciences
STU1449,57,97,79,59,80,78,56,54,79,64,88,81,89,8,6,3,3,8,1,0,Bodily-Kinesthetic,Female,Technical_Vocational
STU1450,86,62,52,68,48,72,69,93,74,66,54,65,86,8,3,8,7,5,0,0,Verbal-Linguistic,Male,Education
STU1451,85,49,50,53,42,74,47,82,83,64,61,43,67,4,8,10,6,6,1,0,Verbal-Linguistic,Male,Arts_Humanities
STU1452,86,67,67,61,69,89,92,77,86,69,43,44,85,5,5,6,8,5,0,0,Visual-Spatial,Male,Social_Sciences
STU1453,65,83,95,94,85,60,68,62,79,56,62,76,91,5,9,7,6,7,0,0,Naturalistic,Female,Natural_Sciences
STU1454,91,78,65,68,54,94,100,81,93,50,43,28,58,8,6,4,9,3,0,1,Intrapersonal,Male,Social_Sciences
STU1455,84,100,76,67,93,62,74,40,72,83,75,76,73,4,10,10,6,7,1,0,Logical-Mathematical,Male,Computer_Science
STU1456,63,83,67,86,69,59,57,42,60,87,86,78,70,7,4,8,7,10,0,1,Bodily-Kinesthetic,Female,Technical_Vocational
STU1457,69,46,83,52,59,71,80,96,83,74,40,55,70,3,4,5,10,7,0,0,Verbal-Linguistic,Male,Education
STU1458,87,78,64,73,49,76,74,86,83,79,48,61,70,3,4,3,8,5,0,0,Verbal-Linguistic,Female,Education
STU1459,66,84,62,83,90,55,72,49,71,94,86,88,40,8,7,5,3,7,1,0,Intrapersonal,Female,Engineering
STU1460,81,65,85,88,58,59,74,87,85,76,65,73,76,6,6,8,7,3,0,0,Verbal-Linguistic,Female,Education
STU1461,86,76,38,71,68,84,72,49,56,83,66,20,70,8,4,6,10,3,1,0,Interpersonal,Male,Business
STU1462,85,50,79,54,60,80,78,83,75,67,53,28,76,3,8,3,9,7,1,1,Logical-Mathematical,Male,Education
STU1463,68,80,69,45,88,55,79,67,67,92,87,95,55,6,9,10,4,8,1,0,Logical-Mathematical,Female,Computer_Science
STU1464,85,76,71,64,57,85,76,97,72,91,43,65,76,5,6,5,9,5,0,0,Verbal-Linguistic,Male,Education
STU1465,63,78,58,74,79,62,69,70,71,72,79,82,87,8,7,8,6,9,0,0,Bodily-Kinesthetic,Female,Technical_Vocational
STU1466,65,80,60,53,100,76,50,73,45,88,71,87,62,4,8,7,4,6,1,0,Logical-Mathematical,Male,Computer_Science
STU1467,63,87,64,85,71,69,79,66,82,76,96,61,91,7,4,8,7,9,0,1,Bodily-Kinesthetic,Male,Technical_Vocational
STU1468,76,69,49,55,65,100,53,42,83,87,53,65,61,5,6,7,10,8,0,0,Interpersonal,Male,Business
STU1469,64,94,87,67,87,58,48,50,76,57,63,83,95,4,7,6,4,4,1,0,Interpersonal,Male,Natural_Sciences
STU1470,80,76,33,50,53,72,88,97,70,67,53,32,76,10,10,6,8,5,1,0,Logical-Mathematical,Male,Law
STU1471,78,74,71,56,78,87,86,64,86,69,50,68,41,3,3,5,8,6,0,1,Intrapersonal,Male,Social_Sciences
STU1472,92,78,68,44,71,86,87,77,55,63,39,52,67,9,10,3,9,3,0,1,Verbal-Linguistic,Female,Law
STU1473,55,81,91,83,100,75,62,70,94,75,89,74,95,4,7,8,5,3,0,0,Naturalistic,Female,Natural_Sciences
STU1474,73,92,41,58,51,85,77,48,69,83,59,54,59,6,6,8,8,3,0,0,Interpersonal,Female,Business
STU1475,87,85,68,64,83,85,67,39,77,74,43,46,50,7,8,6,7,6,1,0,Interpersonal,Male,Business
STU1476,69,61,76,48,68,78,79,99,72,85,42,46,67,8,4,5,10,3,0,0,Verbal-Linguistic,Female,Education
STU1477,61,77,88,84,91,61,58,43,91,73,64,77,88,5,9,5,5,5,0,0,Naturalistic,Male,Natural_Sciences
STU1478,75,65,69,39,76,91,84,89,59,55,67,51,76,9,8,6,9,6,0,0,Verbal-Linguistic,Male,Law
STU1479,85,49,50,63,62,76,100,97,73,67,65,60,64,10,7,8,9,6,0,1,Verbal-Linguistic,Male,Law
STU1480,78,75,44,73,78,82,73,39,45,73,63,45,84,5,5,7,7,3,1,0,Verbal-Linguistic,Female,Business
STU1481,81,91,88,91,81,48,37,45,68,75,54,98,82,6,8,7,5,8,1,0,Naturalistic,Female,Natural_Sciences
STU1482,55,79,64,100,77,41,49,59,82,88,82,85,50,10,10,7,4,10,0,0,Visual-Spatial,Male,Engineering
STU1483,83,49,78,74,76,82,85,64,92,53,66,63,85,7,8,8,10,7,0,1,Intrapersonal,Male,Social_Sciences
STU1484,55,100,67,59,61,56,70,63,85,97,65,84,74,3,10,7,5,4,1,1,Logical-Mathematical,Male,Computer_Science
STU1485,74,86,65,60,56,88,77,65,79,81,58,37,53,9,3,4,7,7,0,0,Interpersonal,Female,Business
STU1486,69,72,61,66,27,73,72,47,71,82,36,45,73,5,4,4,7,6,0,1,Verbal-Linguistic,Female,Business
STU1487,86,76,64,56,64,82,75,85,66,82,48,53,79,8,6,7,9,4,1,0,Bodily-Kinesthetic,Male,Business
STU1488,70,65,66,52,73,69,73,86,74,84,38,33,79,7,5,8,10,6,0,1,Visual-Spatial,Female,Education
STU1489,70,76,60,65,48,78,68,56,64,87,57,65,50,9,8,4,10,3,0,0,Interpersonal,Male,Business
STU1490,80,57,72,45,65,71,55,83,49,83,32,77,62,4,3,8,7,6,0,1,Verbal-Linguistic,Male,Arts_Humanities
STU1491,78,82,92,83,73,61,78,60,71,47,69,69,63,10,6,5,3,9,1,0,Naturalistic,Male,Medicine
STU1492,74,74,77,53,41,79,68,68,67,70,84,65,56,8,7,3,7,5,0,0,Visual-Spatial,Male,Business
STU1493,77,76,82,82,67,55,84,68,72,71,53,68,43,7,6,7,3,10,1,0,Naturalistic,Female,Medicine
STU1494,57,88,76,75,77,54,48,59,75,89,58,89,50,8,7,8,4,3,1,0,Logical-Mathematical,Male,Computer_Science
STU1495,84,69,87,56,61,80,92,68,79,52,46,60,71,9,7,5,9,7,0,0,Intrapersonal,Male,Social_Sciences
STU1496,94,53,73,71,56,71,68,95,57,74,32,57,94,9,4,4,8,3,1,0,Verbal-Linguistic,Male,Education
STU1497,87,96,74,78,76,87,81,75,92,64,62,47,49,3,4,5,7,5,0,1,Intrapersonal,Male,Social_Sciences
STU1498,84,74,70,62,53,58,61,88,64,49,54,52,92,6,4,9,8,3,0,1,Verbal-Linguistic,Female,Arts_Humanities
STU1499,71,86,70,69,58,85,77,59,48,93,59,50,60,3,5,6,9,3,0,0,Visual-Spatial,Male,Business
STU1500,60,100,90,84,100,68,35,56,77,67,79,98,79,4,8,3,6,4,1,1,Naturalistic,Female,Natural_Sciences
STU1501,78,56,67,53,59,57,81,86,52,59,55,57,72,4,3,7,3,7,0,1,Interpersonal,Male,Arts_Humanities
STU1502,80,73,69,59,53,66,70,95,60,46,37,24,60,3,8,7,7,8,0,1,Verbal-Linguistic,Male,Arts_Humanities
STU1503,57,79,75,81,87,41,66,62,85,92,52,96,56,6,7,9,5,6,1,0,Logical-Mathematical,Female,Computer_Science
STU1504,76,85,74,50,66,82,100,69,78,74,75,49,49,8,4,8,8,8,1,0,Interpersonal,Female,Business
STU1505,82,78,64,63,70,95,69,68,61,77,49,40,80,7,7,6,8,5,0,0,Interpersonal,Male,Business
STU1506,64,100,62,54,34,89,62,57,70,79,45,68,79,4,3,7,8,8,1,0,Interpersonal,Female,Business
STU1507,87,60,65,78,66,80,96,76,68,50,70,41,68,9,4,6,7,3,0,1,Intrapersonal,Female,Social_Sciences
STU1508,73,52,60,47,51,52,75,100,69,64,40,34,65,7,3,8,7,5,0,0,Intrapersonal,Female,Arts_Humanities
STU1509,81,60,86,61,73,81,89,84,85,49,62,51,38,8,8,6,10,4,0,1,Intrapersonal,Male,Social_Sciences
STU1510,85,80,49,49,71,82,77,100,45,78,69,39,69,9,7,8,7,4,0,1,Verbal-Linguistic,Female,Law
STU1511,62,87,92,85,95,70,71,78,91,64,59,76,79,5,7,6,5,3,1,0,Naturalistic,Male,Natural_Sciences
STU1512,76,72,81,39,52,58,78,89,95,68,36,32,79,6,3,6,8,6,0,0,Interpersonal,Female,Education
STU1513,75,72,58,70,65,58,47,55,85,82,89,72,76,6,8,7,5,8,0,0,Bodily-Kinesthetic,Male,Technical_Vocational
STU1514,84,98,68,67,77,73,62,53,85,94,82,100,55,3,10,8,5,6,1,1,Visual-Spatial,Male,Computer_Science
STU1515,64,84,71,87,76,74,63,77,71,94,79,86,64,9,7,8,8,7,0,0,Interpersonal,Male,Engineering
STU1516,63,80,61,64,93,62,69,51,59,93,63,88,51,8,9,7,4,7,1,0,Visual-Spatial,Female,Computer_Science
STU1517,76,53,78,56,76,70,64,90,75,69,62,70,64,7,5,6,10,5,0,0,Verbal-Linguistic,Female,Education
STU1518,71,81,100,91,89,70,77,33,76,68,78,86,85,4,8,7,3,8,1,0,Intrapersonal,Male,Natural_Sciences
STU1519,62,91,90,83,75,63,66,67,54,86,85,60,68,9,5,5,8,10,1,0,Naturalistic,Female,Medicine
STU1520,74,84,51,89,70,56,54,78,82,89,76,58,79,5,3,6,7,8,0,0,Intrapersonal,Male,Technical_Vocational
STU1521,72,91,66,64,76,65,52,66,87,92,71,84,76,6,10,8,7,4,1,0,Interpersonal,Female,Computer_Science
STU1522,72,96,50,61,70,75,83,53,72,87,82,73,89,5,4,4,7,10,0,0,Bodily-Kinesthetic,Female,Technical_Vocational
STU1523,72,82,30,85,54,79,63,37,62,78,53,60,67,6,7,5,10,6,0,0,Verbal-Linguistic,Male,Business
STU1524,83,81,59,71,83,78,66,65,54,89,38,76,51,6,9,8,4,4,1,0,Logical-Mathematical,Female,Computer_Science
STU1525,87,40,91,60,51,56,68,84,62,53,35,36,55,4,8,10,6,8,1,0,Verbal-Linguistic,Male,Arts_Humanities
STU1526,86,82,88,81,67,86,67,52,75,83,57,70,54,8,3,8,4,7,1,0,Naturalistic,Male,Medicine
STU1527,87,71,100,81,77,74,61,58,68,83,30,73,78,7,4,7,6,10,1,0,Naturalistic,Female,Medicine
STU1528,84,68,91,91,72,59,72,67,68,43,58,71,89,10,6,8,3,9,1,0,Logical-Mathematical,Male,Medicine
STU1529,71,96,93,100,95,48,77,69,75,76,46,90,72,6,9,8,6,5,1,0,Naturalistic,Male,Natural_Sciences
STU1530,88,81,60,41,42,58,75,89,63,67,73,29,66,8,7,10,3,7,1,1,Logical-Mathematical,Female,Arts_Humanities
STU1531,70,91,91,94,71,61,64,75,71,56,58,64,74,7,4,4,3,8,0,0,Interpersonal,Male,Medicine
STU1532,80,58,65,60,53,82,79,78,93,61,63,3,62,4,8,3,9,6,0,1,Intrapersonal,Male,Social_Sciences
STU1533,83,60,74,61,52,71,74,73,62,87,71,79,70,3,7,5,9,4,1,0,Logical-Mathematical,Male,Education
STU1534,63,81,96,86,84,65,76,55,68,63,61,62,53,9,7,6,4,7,1,1,Naturalistic,Male,Medicine
STU1535,65,89,52,62,56,87,79,48,59,72,52,56,53,9,6,3,10,3,0,0,Interpersonal,Female,Business
STU1536,75,92,90,81,93,55,66,66,80,84,90,86,59,9,7,3,7,8,1,0,Visual-Spatial,Male,Engineering
STU1537,84,73,79,89,85,77,54,65,37,92,79,90,81,10,7,3,7,9,1,0,Visual-Spatial,Female,Engineering
STU1538,93,55,71,73,73,71,81,90,71,84,76,30,79,7,6,4,9,3,0,0,Verbal-Linguistic,Male,Education
STU1539,61,80,68,93,84,65,78,71,90,95,88,85,60,9,10,3,4,8,0,0,Visual-Spatial,Female,Engineering
STU1540,88,61,74,88,58,76,80,85,68,67,48,47,84,3,8,9,6,4,0,1,Verbal-Linguistic,Female,Arts_Humanities
STU1541,85,100,86,70,48,69,63,91,87,85,68,42,82,6,6,5,8,5,0,1,Logical-Mathematical,Male,Education
STU1542,59,94,48,53,87,57,73,61,45,89,80,83,47,4,10,10,6,8,1,0,Logical-Mathematical,Female,Computer_Science
STU1543,65,78,60,60,22,84,81,91,83,76,27,51,75,5,4,8,9,5,0,1,Intrapersonal,Female,Social_Sciences
STU1544,75,88,95,96,59,54,86,22,87,66,34,97,62,10,6,4,6,9,1,1,Naturalistic,Female,Medicine
STU1545,46,73,61,70,91,53,88,57,77,92,87,57,81,5,6,7,5,9,1,1,Bodily-Kinesthetic,Female,Technical_Vocational
STU1546,88,70,79,75,57,72,69,87,66,66,65,47,83,9,3,7,6,8,0,1,Visual-Spatial,Male,Arts_Humanities
STU1547,68,88,87,85,99,71,66,54,98,58,81,80,98,3,8,4,8,6,1,0,Verbal-Linguistic,Female,Natural_Sciences
STU1548,81,47,73,55,53,100,87,65,72,66,48,51,53,6,7,6,10,4,0,1,Verbal-Linguistic,Female,Social_Sciences
STU1549,51,93,43,68,85,66,82,55,67,91,64,89,52,3,8,10,7,7,1,1,Logical-Mathematical,Male,Computer_Science
STU1550,93,63,75,52,63,91,76,96,67,82,59,18,69,7,8,5,9,7,0,0,Verbal-Linguistic,Male,Education
STU1551,63,75,60,91,62,47,68,39,83,66,87,55,70,9,5,8,3,10,0,0,Bodily-Kinesthetic,Female,Technical_Vocational
STU1552,100,64,48,66,71,86,84,81,85,74,32,35,61,8,8,5,10,5,0,0,Intrapersonal,Male,Social_Sciences
STU1553,52,97,90,95,85,73,65,61,86,58,61,75,77,6,8,8,7,4,0,0,Interpersonal,Female,Natural_Sciences
STU1554,74,84,96,88,92,56,71,52,77,69,76,84,71,8,7,3,7,8,1,0,Naturalistic,Female,Natural_Sciences
STU1555,60,79,97,97,66,85,70,43,68,66,64,54,80,9,4,4,4,8,1,0,Naturalistic,Female,Medicine
STU1556,69,85,67,90,94,57,75,56,58,91,73,81,88,8,7,5,6,9,1,0,Visual-Spatial,Female,Engineering
STU1557,67,42,66,40,51,79,77,59,97,51,59,35,64,7,8,3,9,8,0,1,Interpersonal,Female,Social_Sciences
